2016-05-17 01:55:52.728068	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:55:52.728168	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 01:59:27.743248	 2  1      0 6829628  17992 286428    0    0     0  4558 1886 9654  7  3 68 21  0	
2016-05-17 01:59:32.743619	 1  1      0 6844136  18008 271684    0    0     0  4586 1950 9749  8  3 68 21  0	
2016-05-17 01:59:37.743906	 1  1      0 6842648  18024 273184    0    0     0  4406 1995 9385  7  3 68 21  0	
2016-05-17 01:59:42.744263	 0  1      0 6841160  18040 274872    0    0     0  4426 1933 9390  7  3 68 21  0	
2016-05-17 01:59:47.744507	 1  0      0 6837800  18088 284812    0    0     0  7041 1974 7375 11  3 70 16  0	
2016-05-17 01:59:52.744791	 0  1      0 6840716  18136 272504    0    0     0  5029 2031 7790  6  4 75 15  0	
2016-05-17 01:59:57.745099	 0  1      0 6834252  18160 278860    0    0     0  5206 2399 10402  7  4 68 21  0	
2016-05-17 02:00:02.745450	 0  1      0 6831740  18184 280748    0    0     1  3722 2114 8860  7  4 68 21  0	
2016-05-17 02:00:07.745741	 0  1      0 6830136  18200 282184    0    0     0  3769 2192 9216  7  3 68 21  0	
2016-05-17 02:00:12.746088	 0  1      0 6829144  18216 283616    0    0     0  3964 2220 9784  8  3 68 21  0	
2016-05-17 02:00:17.746484	 0  1      0 6827904  18232 284896    0    0     0  3614 1955 8871  7  3 69 21  0	
2016-05-17 02:00:22.746773	 1  1      0 6826648  18248 286136    0    0     0  3595 1947 8680  7  3 69 21  0	
2016-05-17 02:00:27.747058	 2  1      0 6825160  18264 287368    0    0     0  3972 2070 9105  7  3 68 22  0	
2016-05-17 02:00:32.747312	 0  1      0 6839916  18280 272180    0    0     0  3549 1782 8549  7  3 69 21  0	
2016-05-17 02:00:37.747597	 5  0      0 6839296  18296 273460    0    0     0  3902 2014 9440  7  3 69 21  0	
2016-05-17 02:00:42.747904	 0  1      0 6838056  18312 274664    0    0     0  3601 2013 8927  7  3 69 21  0	
2016-05-17 02:00:47.748156	 2  0      0 6836444  18328 275928    0    0     0  3702 2172 9213  7  3 69 22  0	
2016-05-17 02:00:52.748492	 5  0      0 6827900  18412 279388    0    0     1  5688 1658 4112  9  3 77 10  0	
2016-05-17 02:00:57.748797	 0  1      0 6833992  18436 273248    0    0     0  4987 1836 8616  6  3 70 21  0	
2016-05-17 02:01:02.749116	 0  1      0 6827636  18716 277584    0    0   107  3863 2302 9176  7  4 66 23  0	
2016-05-17 02:01:07.749238	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:01:07.749303	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:01:07.749398	 2  1      0 6825668  18732 280136    0    0     0  3646 2250 9578  7  3 69 21  0	
2016-05-17 02:01:12.749681	 0  1      0 6824800  18748 281324    0    0     0  3210 2060 8895  7  4 68 21  0	
2016-05-17 02:01:17.749963	 0  1      0 6823436  18764 282596    0    0     0  3195 2040 8963  7  3 69 21  0	
2016-05-17 02:01:22.750219	 0  1      0 6822196  18780 283784    0    0     0  3385 2162 9477  7  4 68 21  0	
2016-05-17 02:01:27.750493	 4  0      0 6820864  18796 284872    0    0     0  3527 2021 9068  7  3 69 21  0	
2016-05-17 02:01:32.750808	 0  1      0 6819996  18812 285996    0    0     0  3243 2086 9147  7  3 69 21  0	
2016-05-17 02:01:37.751101	 1  1      0 6819004  18828 287188    0    0     0  3456 2107 9669  7  3 69 21  0	
2016-05-17 02:01:42.751426	 1  1      0 6817888  18844 288184    0    0     0  2975 1868 8346  6  3 70 22  0	
2016-05-17 02:01:47.751671	 0  1      0 6816308  18860 289536    0    0     0  3882 2475 10908  8  3 68 21  0	
2016-05-17 02:01:52.752004	 0  1      0 6850244  18892 273352    0    0     0  6760 2445 9850  8  4 68 20  0	
2016-05-17 02:01:57.752266	 1  1      0 6811684  18948 283904    0    0     0  4323 2243 7441 10  4 75 11  0	
2016-05-17 02:02:02.752646	 0  1      0 6821496  18972 274008    0    0     0  5042 3045 13077  9  4 66 21  0	
2016-05-17 02:02:07.752947	 1  1      0 6817760  18988 277104    0    0     0  4010 2925 12103  9  4 67 21  0	
2016-05-17 02:02:12.753219	 2  0      0 6816768  19004 278928    0    0     0  4030 2969 12978  9  4 66 21  0	
2016-05-17 02:02:17.753476	 0  1      0 6815016  19020 280488    0    0     0  3974 2954 12899  9  4 67 21  0	
2016-05-17 02:02:22.753756	 3  0      0 6813404  19036 281968    0    0     0  4015 2958 12937  9  4 66 20  0	
2016-05-17 02:02:27.754035	 8  0      0 6811544  19060 283348    0    0     0  3988 2999 13050  9  4 67 21  0	
2016-05-17 02:02:32.754310	 0  1      0 6810428  19076 284816    0    0     0  4243 2980 12919  9  4 66 21  0	
2016-05-17 02:02:37.754610	 0  1      0 6809204  19092 286160    0    0     0  3818 2859 12491  8  4 67 21  0	
2016-05-17 02:02:42.755040	 0  1      0 6807592  19108 287756    0    0     0  4519 3364 14937 10  5 65 20  0	
2016-05-17 02:02:47.755258	 0  1      0 6805732  19124 289240    0    0     0  4174 3009 13485  9  4 67 20  0	
2016-05-17 02:02:52.755546	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:02:52.755617	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:02:52.755649	 1  1      0 6804492  19140 290620    0    0     0  3878 2946 12629  9  4 67 21  0	
2016-05-17 02:02:57.755835	 0  0      0 6848336  19240 276236    0    0     0  5921 2187 6387 10  3 71 15  0	
2016-05-17 02:03:02.756103	 0  1      0 6785516  19260 287492    0    0     0  5485 3213 13955  9  5 71 16  0	
2016-05-17 02:03:07.756385	 0  1      0 6795560  19284 276456    0    0     0  4886 3858 16497 10  5 65 20  0	
2016-05-17 02:03:12.756654	 6  0      0 6793584  19300 279044    0    0     0  4445 3695 16896 10  5 65 20  0	
2016-05-17 02:03:17.756951	 0  1      0 6792096  19316 280640    0    0     0  3874 3352 15067  9  4 66 21  0	
2016-05-17 02:03:22.757221	 3  1      0 6790268  19332 282284    0    0     0  4257 3795 17038 10  5 65 20  0	
2016-05-17 02:03:27.757489	 4  0      0 6788888  19356 283712    0    0     0  3953 3489 15529  9  5 66 20  0	
2016-05-17 02:03:32.757759	 0  1      0 6787508  19372 285288    0    0     0  4626 3828 17345 10  5 64 20  0	
2016-05-17 02:03:37.758059	 0  1      0 6786144  19388 286660    0    0     0  4042 3462 15558 10  4 66 20  0	
2016-05-17 02:03:42.758370	 0  1      0 6784656  19404 288112    0    0     0  3969 3469 15445  9  5 65 20  0	
2016-05-17 02:03:47.758650	 0  1      0 6783044  19420 289524    0    0     0  4024 3589 16037 10  5 65 20  0	
2016-05-17 02:03:52.758955	 2  1      0 6781680  19436 290972    0    0     0  4104 3631 16264 10  5 65 20  0	
2016-05-17 02:03:57.759310	 0  1      0 6796436  19452 275932    0    0     0  3798 3437 15077  9  5 66 20  0	
2016-05-17 02:04:02.759693	 5  0      0 6748988  19536 281428    0    0     1  6276 2361 6923 11  4 75  9  0	
2016-05-17 02:04:07.760003	 0  1      0 6753392  19560 275572    0    0     0  5924 4448 20331 11  6 64 19  0	
2016-05-17 02:04:12.760284	 0  1      0 6750160  19576 279432    0    0     0  4266 4042 19288 11  6 65 19  0	
2016-05-17 02:04:17.760566	 1  1      0 6747896  19592 281488    0    0     0  3894 3953 18950 10  5 65 19  0	
2016-05-17 02:04:22.760854	 0  1      0 6746376  19608 282976    0    0     0  3565 3781 17757  9  5 66 20  0	
2016-05-17 02:04:27.761231	 1  1      0 6745012  19632 284264    0    0     0  3826 3967 18977 10  6 65 19  0	
2016-05-17 02:04:32.761480	 2  0      0 6743632  19648 285900    0    0     0  3795 3984 19023 11  5 65 19  0	
2016-05-17 02:04:37.761766	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:04:37.761849	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:04:37.761882	 1  1      0 6742268  19664 287064    0    0     0  3814 3604 16964  9  5 66 20  0	
2016-05-17 02:04:42.762164	 0  1      0 6740532  19680 288740    0    0     0  3429 3664 17269 10  5 66 19  0	
2016-05-17 02:04:47.762519	 1  1      0 6738796  19696 290092    0    0     0  3946 4123 19822 11  6 65 19  0	
2016-05-17 02:04:52.762763	 1  1      0 6737680  19712 291456    0    0     0  3901 4056 19416 11  6 65 19  0	
2016-05-17 02:04:57.763082	 0  1      0 6736192  19728 292892    0    0     0  3559 3813 17848  9  5 66 19  0	
2016-05-17 02:05:02.763343	 1  0      0 6845256  19784 276592    0    0     0  6624 3658 15653  9  5 67 18  0	
2016-05-17 02:05:07.763643	 0  1      0 6827420  19832 284420    0    0     0  3500 1133 3467  8  2 79 10  0	
2016-05-17 02:05:12.763941	 1  0      0 6821868  19856 290436    0    0     0  4134  786 5909  5  2 75 18  0	
2016-05-17 02:05:17.764230	 0  1      0 6835636  19872 277044    0    0     0  3762  866 6447  5  2 75 18  0	
2016-05-17 02:05:22.764532	 0  1      0 6834508  19888 278540    0    0     0  3425  924 6361  5  2 75 18  0	
2016-05-17 02:05:27.764848	 0  1      0 6833376  19912 279664    0    0     0  3158  953 5947  5  2 75 18  0	
2016-05-17 02:05:32.765154	 0  1      0 6832508  19928 280752    0    0     0  3353  881 6382  5  2 75 18  0	
2016-05-17 02:05:37.765440	 0  1      0 6831640  19944 281712    0    0     0  3246  931 6166  5  2 75 18  0	
2016-05-17 02:05:42.765716	 0  1      0 6830772  19960 282548    0    0     0  2947  773 5222  4  2 75 19  0	
2016-05-17 02:05:47.766039	 0  1      0 6829624  19976 283504    0    0     0  3392 1027 6461  5  2 75 18  0	
2016-05-17 02:05:52.766430	 1  0      0 6828648  19992 284392    0    0     0  2968  829 5637  5  2 75 18  0	
2016-05-17 02:05:57.766713	 1  0      0 6827780  20008 285340    0    0     0  3342  892 6360  5  2 75 18  0	
2016-05-17 02:06:02.767053	 1  0      0 6826852  20024 286332    0    0     0  3418 1079 6538  5  2 75 17  0	
2016-05-17 02:06:07.767328	 0  1      0 6821224  20104 290420    0    0     1  6425 1536 5340  9  3 74 14  0	
2016-05-17 02:06:12.767634	 0  1      0 6828292  20128 283580    0    0     0  5824 1779 8871  7  3 69 22  0	
2016-05-17 02:06:17.767916	 0  1      0 6825232  20144 286596    0    0     0  3973 1559 7740  6  3 69 22  0	
2016-05-17 02:06:22.768302	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:06:22.768399	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:06:22.768442	 1  1      0 6823212  20160 288744    0    0     0  4503 1796 9301  7  3 68 21  0	
2016-05-17 02:06:27.768593	 0  1      0 6820980  20184 290224    0    0     0  4168 1705 8740  7  3 68 22  0	
2016-05-17 02:06:32.768864	 2  0      0 6819740  20200 291556    0    0     0  4045 1704 8652  7  3 69 22  0	
2016-05-17 02:06:37.769136	 2  1      0 6834868  20216 276468    0    0     0  3991 1740 8541  7  3 69 22  0	
2016-05-17 02:06:42.769409	 0  1      0 6834000  20232 277860    0    0     0  4440 1816 8869  7  3 68 22  0	
2016-05-17 02:06:47.769701	 0  1      0 6832636  20248 278980    0    0     0  3363 1562 7170  6  2 70 22  0	
2016-05-17 02:06:52.770001	 2  0      0 6831768  20264 280172    0    0     0  3962 1719 8440  7  3 68 22  0	
2016-05-17 02:06:57.770286	 0  1      0 6830528  20280 281424    0    0     0  3740 1523 7932  6  2 69 22  0	
2016-05-17 02:07:02.770586	 1  1      0 6829288  20296 282692    0    0     0  3876 1708 8271  7  3 69 22  0	
2016-05-17 02:07:07.770940	 1  0      0 6836220  20356 284384    0    0     0  6460 1822 7527  8  3 69 20  0	
2016-05-17 02:07:12.771259	 0  1      0 6816436  20424 292108    0    0     2  3634 1505 4630  8  3 77 12  0	
2016-05-17 02:07:17.771552	 0  1      0 6826232  20448 282752    0    0     0  5308 2173 10037  8  3 68 21  0	
2016-05-17 02:07:22.771842	 0  1      0 6823008  20464 285704    0    0     0  4637 2390 10746  8  4 68 21  0	
2016-05-17 02:07:27.772105	 1  1      0 6821024  20488 287396    0    0     0  4317 2095 10212  8  3 68 21  0	
2016-05-17 02:07:32.772397	 0  1      0 6819908  20504 288792    0    0     0  3958 2115 9650  7  3 68 21  0	
2016-05-17 02:07:37.772660	 1  1      0 6818668  20520 290136    0    0     0  3952 1921 9464  7  3 69 21  0	
2016-05-17 02:07:42.772947	 2  0      0 6817304  20536 291460    0    0     0  3916 1845 9286  7  3 69 21  0	
2016-05-17 02:07:47.773250	 0  1      0 6815568  20552 292800    0    0     0  4300 2236 9955  8  3 68 21  0	
2016-05-17 02:07:52.773528	 0  1      0 6830076  20568 277568    0    0     0  3438 1920 8453  6  3 69 22  0	
2016-05-17 02:07:57.773841	 1  1      0 6829456  20584 278660    0    0     0  3330 1842 8207  6  3 69 22  0	
2016-05-17 02:08:02.774118	 0  1      0 6828464  20600 280016    0    0     0  4151 2034 10019  7  3 68 21  0	
2016-05-17 02:08:07.774411	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:08:07.774482	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:08:07.774514	 4  0      0 6826480  20616 281484    0    0     0  4142 2245 10016  8  4 68 21  0	
2016-05-17 02:08:12.774839	 0  0      0 6839428  20692 283256    0    0     0  5342 1614 4403  9  3 77 11  0	
2016-05-17 02:08:17.775096	 0  1      0 6825532  20720 277708    0    0     0  5642 2236 10341  8  4 70 19  0	
2016-05-17 02:08:22.775363	 0  1      0 6821736  20736 281456    0    0     0  4291 2114 10257  7  3 69 21  0	
2016-05-17 02:08:27.775649	 0  1      0 6819132  20760 283692    0    0     0  3984 2221 10492  7  3 68 21  0	
2016-05-17 02:08:32.775930	 0  1      0 6817892  20776 285152    0    0     0  3694 2225 10236  7  3 68 21  0	
2016-05-17 02:08:37.776329	 0  1      0 6816652  20792 286572    0    0     0  4055 2487 11395  8  3 68 21  0	
2016-05-17 02:08:42.776684	 6  0      0 6815164  20808 288064    0    0     0  4258 2656 12025  9  3 67 21  0	
2016-05-17 02:08:47.777122	 0  1      0 6813056  20824 289472    0    0     0  4325 2461 11340  8  3 68 21  0	
2016-05-17 02:08:52.777399	 4  0      0 6812064  20840 290788    0    0     0  3871 2238 10413  8  3 68 21  0	
2016-05-17 02:08:57.777669	 1  1      0 6811072  20856 291952    0    0     0  3594 2138 9840  7  3 69 21  0	
2016-05-17 02:09:02.777991	 0  1      0 6809956  20872 293088    0    0     0  3210 2026 9019  7  3 69 21  0	
2016-05-17 02:09:07.778279	 0  1      0 6807956  20888 294352    0    0     0  3529 2211 9781  7  3 68 21  0	
2016-05-17 02:09:12.778618	 0  1      0 6823100  20904 279280    0    0     0  3843 2274 10590  7  3 69 21  0	
2016-05-17 02:09:17.778902	 0  1      0 6806416  20976 286164    0    0     0  6414 2055 6001 10  3 77 10  0	
2016-05-17 02:09:22.779209	 0  1      0 6814732  21000 277016    0    0     0  5057 2909 12474  9  4 67 21  0	
2016-05-17 02:09:27.779543	 9  0      0 6811384  21024 280280    0    0     0  4150 2879 12527  8  4 67 21  0	
2016-05-17 02:09:32.779920	 0  1      0 6809896  21040 282268    0    0     0  4295 3143 13837  9  4 66 21  0	
2016-05-17 02:09:37.780199	 2  0      0 6808160  21056 283876    0    0     0  4108 2848 13191  9  4 67 21  0	
2016-05-17 02:09:42.780549	 0  1      0 6806672  21072 285440    0    0     0  4136 2963 13411  9  4 67 20  0	
2016-05-17 02:09:47.780872	 0  1      0 6805060  21088 286924    0    0     0  4215 3119 13789  9  4 67 21  0	
2016-05-17 02:09:52.781251	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:09:52.781349	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:09:52.781423	 1  1      0 6803944  21104 288324    0    0     0  4332 2973 13056  9  4 67 21  0	
2016-05-17 02:09:57.781542	 0  1      0 6802564  21120 289716    0    0     0  3854 2788 12428  8  4 67 21  0	
2016-05-17 02:10:02.781849	 3  0      0 6800440  21144 291076    0    0     0  3842 2941 12582  9  4 67 21  0	
2016-05-17 02:10:07.782075	 1  1      0 6798688  21160 292448    0    0     0  3657 2792 11899  8  4 67 21  0	
2016-05-17 02:10:12.782435	 0  1      0 6798100  21176 293684    0    0     0  3570 2723 11763  7  4 68 21  0	
2016-05-17 02:10:17.782702	 1  0      0 6832196  21220 284924    0    0     0  6244 2432 8426 11  3 70 16  0	
2016-05-17 02:10:22.783031	 1  1      0 6781652  21264 288352    0    0     0  4261 2685 10562  7  4 74 15  0	
2016-05-17 02:10:27.783308	 0  1      0 6792068  21288 276920    0    0     0  4373 3221 14051  8  5 66 21  0	
2016-05-17 02:10:32.783611	 0  1      0 6790208  21304 279632    0    0     0  3897 3185 14077  9  4 66 21  0	
2016-05-17 02:10:37.783893	 8  0      0 6788456  21320 281320    0    0     0  3893 3377 15037  9  5 66 20  0	
2016-05-17 02:10:42.784320	 0  1      0 6786752  21336 282904    0    0     0  3990 3467 15635  9  5 66 20  0	
2016-05-17 02:10:47.784622	 0  1      0 6785000  21352 284452    0    0     0  3918 3421 15293  9  5 66 20  0	
2016-05-17 02:10:52.785009	 0  1      0 6784116  21368 285848    0    0     0  3898 3333 14985  9  5 66 20  0	
2016-05-17 02:10:57.785270	 1  1      0 6782752  21384 287212    0    0     0  3731 3067 13445  9  4 66 21  0	
2016-05-17 02:11:02.785547	 0  1      0 6781576  21400 288436    0    0     0  3709 3230 14480  9  4 66 21  0	
2016-05-17 02:11:07.785852	 2  1      0 6779808  21416 289976    0    0     0  3921 3596 15383  9  5 65 20  0	
2016-05-17 02:11:12.786154	 0  1      0 6778444  21432 291540    0    0     0  3887 3351 15079  9  5 66 21  0	
2016-05-17 02:11:17.786425	 1  1      0 6777312  21448 292784    0    0     0  3659 3287 14512  9  4 66 21  0	
2016-05-17 02:11:22.786693	 5  0      0 6746696  21528 280244    0    0     0  5966 2527 7543 10  4 75 10  0	
2016-05-17 02:11:27.787002	 0  1      0 6735296  21552 289788    0    0     0  5043 3724 17182  9  5 66 20  0	
2016-05-17 02:11:32.787281	 1  1      0 6731452  21568 293744    0    0     0  4219 3942 18581 10  6 65 19  0	
2016-05-17 02:11:37.787595	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:11:37.787667	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:11:37.787699	 1  1      0 6745712  21584 279780    0    0     0  3828 3925 18257 10  5 65 19  0	
2016-05-17 02:11:42.788091	 1  0      0 6743976  21600 281540    0    0     0  4067 4123 19868 11  5 65 19  0	
2016-05-17 02:11:47.788278	 2  1      0 6741496  21616 283392    0    0     0  3962 4143 19809 11  6 65 19  0	
2016-05-17 02:11:52.788666	 1  1      0 6740364  21632 285012    0    0     0  3994 4065 19680 10  6 65 19  0	
2016-05-17 02:11:57.789017	 7  0      0 6738876  21648 286380    0    0     0  4159 4017 19004 11  5 65 19  0	
2016-05-17 02:12:02.789312	 2  1      0 6737700  21664 287576    0    0     0  3602 3815 18103 10  5 65 19  0	
2016-05-17 02:12:07.789655	17  0      0 6735684  21680 289364    0    0     0  4086 4370 20238 12  6 64 19  0	
2016-05-17 02:12:12.789958	 0  1      0 6734568  21696 290860    0    0     0  3741 3868 18491 10  5 66 19  0	
2016-05-17 02:12:17.790248	 0  1      0 6733328  21712 292020    0    0     0  3426 3744 17233 10  5 65 19  0	
2016-05-17 02:12:22.790513	 2  0      0 6826372  21760 292496    0    0     0  6715 3678 16180  9  5 67 19  0	
2016-05-17 02:12:27.790835	 0  1      0 6826348  21808 282908    0    0     0  3106 1110 3051  8  2 79 10  0	
2016-05-17 02:12:32.791118	 0  1      0 6820564  21832 288932    0    0     0  3779  953 5227  4  2 75 19  0	
2016-05-17 02:12:37.791421	 0  1      0 6817940  21848 291668    0    0     0  3102  907 5181  4  2 75 19  0	
2016-05-17 02:12:42.791692	 1  0      0 6816476  21864 293604    0    0     0  2962  954 5315  4  2 75 19  0	
2016-05-17 02:12:47.791989	 0  1      0 6831092  21880 278432    0    0     0  3236  940 6015  5  2 75 18  0	
2016-05-17 02:12:52.792279	 0  1      0 6830720  21896 279544    0    0     0  3158  855 5984  5  2 75 18  0	
2016-05-17 02:12:57.792685	 0  1      0 6829712  21920 280484    0    0     0  3023  982 5685  5  2 75 18  0	
2016-05-17 02:13:02.792993	 0  1      0 6828596  21936 281460    0    0     0  3510 1106 6296  5  2 75 18  0	
2016-05-17 02:13:07.793282	 0  1      0 6827200  21952 282440    0    0     0  3306 1078 6277  5  2 75 18  0	
2016-05-17 02:13:12.793587	 0  1      0 6826844  21968 283424    0    0     0  3274  883 6266  5  2 75 18  0	
2016-05-17 02:13:17.793906	 0  1      0 6826084  21984 284384    0    0     0  3271 1100 6280  5  2 75 18  0	
2016-05-17 02:13:22.794197	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:13:22.794268	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:13:22.794299	 2  0      0 6824876  22000 285388    0    0     0  3490 1136 6628  5  2 75 18  0	
2016-05-17 02:13:27.794668	 0  1      0 6819884  22092 288948    0    0     0  6376 1633 5288  9  3 74 13  0	
2016-05-17 02:13:32.794953	 0  1      0 6826960  22116 281652    0    0     0  5311 1655 7881  6  3 69 22  0	
2016-05-17 02:13:37.795360	 0  1      0 6823916  22132 284932    0    0     0  3776 1500 7109  6  2 70 22  0	
2016-05-17 02:13:42.795620	 0  1      0 6821856  22148 287040    0    0     0  3850 1610 7919  6  3 69 22  0	
2016-05-17 02:13:47.795909	 0  1      0 6819840  22164 288620    0    0     0  4309 1874 9138  7  3 68 21  0	
2016-05-17 02:13:52.796217	 1  1      0 6818708  22180 290012    0    0     0  4259 1896 9036  7  3 69 22  0	
