2016-05-17 01:55:49.162000	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:55:49.162098	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 01:58:29.172050	 0  1      0 6845964  17592 271948    0    0     0  3667 1032 7031  5  2 75 17  0	
2016-05-17 01:58:34.172318	 0  1      0 6845096  17608 272928    0    0     0  3234  944 6213  5  2 75 18  0	
2016-05-17 01:58:39.172731	 1  0      0 6844228  17624 273912    0    0     0  3225  983 6204  5  2 75 18  0	
2016-05-17 01:58:44.172957	 1  0      0 6844632  17668 280512    0    0    12  6502 1156 5126  8  2 75 15  0	
2016-05-17 01:58:49.173248	 0  1      0 6845668  17856 270260    0    0   436  3994 1651 5509  6  3 76 14  0	
2016-05-17 01:58:54.173540	 0  1      0 6840772  17880 275540    0    0     0  4441 1707 7683  6  3 69 22  0	
2016-05-17 01:58:59.173961	 0  1      0 6838184  17904 277692    0    0     0  4000 1681 8080  6  3 69 22  0	
2016-05-17 01:59:04.174231	 0  1      0 6836572  17920 279280    0    0     0  3656 1578 7702  6  3 69 22  0	
2016-05-17 01:59:09.174512	 1  1      0 6835332  17936 280924    0    0     0  4486 2102 9485  8  3 68 21  0	
2016-05-17 01:59:14.174782	 2  0      0 6833968  17952 282384    0    0     0  4331 1872 9187  7  3 69 21  0	
2016-05-17 01:59:19.175094	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:59:19.175163	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 01:59:19.175194	 1  1      0 6832604  17968 283788    0    0     0  4673 1894 9345  7  3 68 21  0	
2016-05-17 01:59:24.175386	 0  1      0 6831116  17984 285188    0    0     0  4282 1801 9066  7  3 69 22  0	
2016-05-17 01:59:29.175653	 0  1      0 6829256  18000 286756    0    0     0  4513 1893 9618  8  3 68 21  0	
2016-05-17 01:59:34.175962	 2  1      0 6843888  18016 271988    0    0     0  4566 1958 9723  7  3 68 21  0	
2016-05-17 01:59:39.176275	 0  1      0 6842152  18032 273540    0    0     0  4506 2046 9593  8  3 68 21  0	
2016-05-17 01:59:44.176546	 2  1      0 6840664  18048 275436    0    0     0  4351 1892 9220  7  3 68 21  0	
2016-05-17 01:59:49.176842	 2  0      0 6846952  18132 278520    0    0     0  5840 1719 4850 10  3 77 10  0	
2016-05-17 01:59:54.177058	 1  1      0 6838360  18160 274920    0    0     0  6547 2348 10448  8  4 68 21  0	
2016-05-17 01:59:59.177355	 0  1      0 6833764  18176 279356    0    0     0  4867 2464 10463  8  4 67 21  0	
2016-05-17 02:00:04.177667	 0  1      0 6831492  18192 281004    0    0     1  3433 1966 8311  7  3 68 21  0	
2016-05-17 02:00:09.177974	 4  1      0 6830012  18208 282464    0    0     0  3918 2307 9644  8  4 68 21  0	
2016-05-17 02:00:14.178264	 0  1      0 6828896  18224 283872    0    0     0  3879 2138 9566  7  3 68 21  0	
2016-05-17 02:00:19.178549	 0  1      0 6827780  18240 285108    0    0     0  3551 1946 8613  7  3 69 21  0	
2016-05-17 02:00:24.178851	 2  1      0 6826400  18256 286356    0    0     0  3935 1997 8936  7  3 69 21  0	
2016-05-17 02:00:29.179056	 1  1      0 6824912  18272 287584    0    0     0  3688 1968 8974  7  3 69 21  0	
2016-05-17 02:00:34.179417	 0  1      0 6839916  18288 272392    0    0     0  3574 1763 8547  7  3 69 21  0	
2016-05-17 02:00:39.179950	 0  1      0 6839048  18304 273696    0    0     0  3852 2124 9532  7  3 68 21  0	
2016-05-17 02:00:44.180390	 0  1      0 6837932  18312 274924    0    0     0  3604 1995 8917  7  3 69 22  0	
2016-05-17 02:00:49.180713	 0  1      0 6836196  18328 276176    0    0     0  3605 2117 8943  7  3 69 22  0	
2016-05-17 02:00:54.181018	 0  1      0 6823436  18412 283680    0    0     1  6665 1806 4874 10  3 77 10  0	
2016-05-17 02:00:59.181330	 0  1      0 6832876  18436 274496    0    0     0  4134 1736 8020  6  3 70 21  0	
2016-05-17 02:01:04.181646	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:01:04.181714	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:01:04.181747	 1  1      0 6827264  18716 278292    0    0   107  3746 2289 9181  7  4 66 23  0	
2016-05-17 02:01:09.181943	 0  1      0 6825420  18732 280388    0    0     0  3657 2296 9743  7  3 68 21  0	
2016-05-17 02:01:14.182311	 0  1      0 6824552  18748 281568    0    0     0  3107 1994 8700  6  3 69 21  0	
2016-05-17 02:01:19.183092	 1  1      0 6823188  18764 282856    0    0     0  3426 2210 9612  8  4 68 21  0	
2016-05-17 02:01:24.183374	 4  0      0 6822196  18780 283956    0    0     0  3427 1973 8793  6  3 69 22  0	
2016-05-17 02:01:29.183657	 3  0      0 6820616  18796 285136    0    0     0  3384 2160 9517  7  3 69 21  0	
2016-05-17 02:01:34.183967	 0  1      0 6819872  18812 286248    0    0     0  3200 2027 8978  6  3 69 22  0	
2016-05-17 02:01:39.184524	 0  1      0 6818632  18828 287432    0    0     0  3448 2070 9594  7  3 69 21  0	
2016-05-17 02:01:44.184755	 0  1      0 6817516  18844 288444    0    0     0  3120 1933 8710  6  3 69 22  0	
2016-05-17 02:01:49.185075	 4  0      0 6832056  18860 273372    0    0     0  3935 2630 11170  8  4 67 21  0	
2016-05-17 02:01:54.185400	 0  0      0 6849856  18936 275608    0    0     0  6364 2255 7021 11  4 71 15  0	
2016-05-17 02:01:59.185725	 0  1      0 6809328  18956 286208    0    0     0  5230 2552 10906  8  4 72 17  0	
2016-05-17 02:02:04.186007	 0  1      0 6820752  18980 274776    0    0     0  4641 2971 12894  8  4 67 21  0	
2016-05-17 02:02:09.186294	 7  0      0 6817512  18996 277488    0    0     0  3926 2943 12118  9  4 66 21  0	
2016-05-17 02:02:14.186571	 0  1      0 6816148  19012 279308    0    0     0  4048 2982 13101  9  4 67 21  0	
2016-05-17 02:02:19.186918	 8  0      0 6814644  19028 280812    0    0     0  3943 2936 12686  9  4 67 21  0	
2016-05-17 02:02:24.187176	 0  1      0 6813032  19044 282248    0    0     0  3985 2921 12920  9  4 67 21  0	
2016-05-17 02:02:29.187488	 0  1      0 6811544  19068 283604    0    0     0  4336 3077 13313  9  4 66 21  0	
2016-05-17 02:02:34.187763	 0  1      0 6810428  19084 284916    0    0     0  3705 2803 12129  8  4 67 21  0	
2016-05-17 02:02:39.188134	 3  0      0 6808832  19100 286480    0    0     0  4178 3097 13677  9  4 66 20  0	
2016-05-17 02:02:44.188426	 1  1      0 6807344  19116 288020    0    0     0  4483 3327 14763 10  5 66 20  0	
2016-05-17 02:02:49.188698	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:02:49.188768	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:02:49.188809	 1  1      0 6805484  19132 289528    0    0     0  4184 2986 13426  9  4 67 20  0	
2016-05-17 02:02:54.189007	 0  1      0 6804244  19148 290808    0    0     0  3526 2734 11544  8  4 68 21  0	
2016-05-17 02:02:59.189553	 0  1      0 6795188  19244 278484    0    0     0  5798 2009 5220 10  4 76 10  0	
2016-05-17 02:03:04.189767	 7  0      0 6799032  19268 273416    0    0     0  6319 3864 17270 10  5 65 20  0	
2016-05-17 02:03:09.190188	 0  1      0 6795188  19284 277068    0    0     0  4441 3711 15878  9  5 66 20  0	
2016-05-17 02:03:14.190482	10  0      0 6793336  19300 279396    0    0     0  4333 3604 16546 10  5 65 20  0	
2016-05-17 02:03:19.190778	 4  0      0 6791648  19316 281024    0    0     0  3944 3436 15441  9  4 66 20  0	
2016-05-17 02:03:24.191070	 0  1      0 6789772  19332 282620    0    0     0  4175 3716 16686 10  5 65 20  0	
2016-05-17 02:03:29.191342	 0  1      0 6788516  19356 284080    0    0     0  4381 3677 16359 10  5 65 20  0	
2016-05-17 02:03:34.191620	 1  1      0 6787260  19372 285620    0    0     0  4406 3708 16896 10  5 65 20  0	
2016-05-17 02:03:39.191921	 0  1      0 6785648  19388 286964    0    0     0  3893 3459 15426 10  5 66 20  0	
2016-05-17 02:03:44.192212	 0  1      0 6784160  19404 288372    0    0     0  4004 3496 15647 10  5 65 20  0	
2016-05-17 02:03:49.192488	 0  1      0 6782796  19420 289764    0    0     0  4008 3553 15837 10  5 65 20  0	
2016-05-17 02:03:54.192784	 1  1      0 6781556  19436 291260    0    0     0  4168 3717 16626 10  5 65 20  0	
2016-05-17 02:03:59.193267	 0  0      0 6847124  19484 274852    0    0     0  6947 3231 13522  8  5 67 20  0	
2016-05-17 02:04:04.193609	 0  1      0 6743904  19536 285372    0    0     1  3776 2649 9200 12  4 75  9  0	
2016-05-17 02:04:09.193880	 0  1      0 6752508  19560 277464    0    0     0  5334 4467 20318 12  6 64 19  0	
2016-05-17 02:04:14.194200	 0  1      0 6749524  19576 279976    0    0     0  4059 3946 18842 10  6 65 19  0	
2016-05-17 02:04:19.194473	 1  1      0 6747632  19592 281876    0    0     0  3998 4070 19637 10  6 65 19  0	
2016-05-17 02:04:24.194852	14  0      0 6746128  19608 283236    0    0     0  3407 3633 16974  9  5 66 20  0	
2016-05-17 02:04:29.195215	 0  1      0 6744624  19632 284544    0    0     0  4001 4138 19947 10  6 65 19  0	
2016-05-17 02:04:34.195495	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:04:34.195565	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:04:34.195596	 1  1      0 6743384  19648 286140    0    0     0  4009 3774 17872 10  5 66 19  0	
2016-05-17 02:04:39.195777	 0  1      0 6741772  19664 287580    0    0     0  3350 3570 16760  9  5 66 20  0	
2016-05-17 02:04:44.196051	 2  1      0 6740284  19680 289000    0    0     0  3571 3805 18118 10  6 65 19  0	
2016-05-17 02:04:49.196328	 0  1      0 6738672  19696 290348    0    0     0  4027 4173 20095 11  6 65 19  0	
2016-05-17 02:04:54.196661	 1  1      0 6737556  19712 291752    0    0     0  3808 3995 19004 10  6 65 19  0	
2016-05-17 02:04:59.196977	 9  0      0 6751816  19728 276748    0    0     0  3550 3867 17850  9  5 66 20  0	
2016-05-17 02:05:04.197233	 0  1      0 6843300  19812 278860    0    0     0  6358 3038 10722 12  5 69 14  0	
2016-05-17 02:05:09.197513	 0  1      0 6825452  19832 287152    0    0     0  4092  853 4905  4  2 80 14  0	
2016-05-17 02:05:14.197826	 0  1      0 6837392  19856 275344    0    0     0  3886  832 5905  5  2 75 18  0	
2016-05-17 02:05:19.198113	 1  0      0 6835552  19872 277644    0    0     0  3667  857 6552  5  2 75 18  0	
2016-05-17 02:05:24.198425	 1  1      0 6834384  19888 278780    0    0     0  3198  870 5960  5  2 75 18  0	
2016-05-17 02:05:29.198789	 0  1      0 6833252  19912 279888    0    0     0  3271  942 6210  5  2 75 18  0	
2016-05-17 02:05:34.199092	 1  0      0 6832260  19928 280948    0    0     0  3346  895 6339  5  2 75 18  0	
2016-05-17 02:05:39.199460	 1  0      0 6831516  19944 281832    0    0     0  3483  921 6237  5  2 75 18  0	
2016-05-17 02:05:44.199730	 0  1      0 6830524  19960 282688    0    0     0  2695  808 5135  4  2 75 19  0	
2016-05-17 02:05:49.200094	 0  1      0 6829392  19976 283716    0    0     0  3451  988 6576  5  2 75 18  0	
2016-05-17 02:05:54.200368	 0  1      0 6828524  19992 284564    0    0     0  2890  804 5482  5  2 75 19  0	
2016-05-17 02:05:59.200717	 0  1      0 6827656  20008 285536    0    0     0  3442  997 6579  5  2 75 17  0	
2016-05-17 02:06:04.201022	 2  0      0 6826728  20024 286544    0    0     0  3483 1012 6676  5  2 75 17  0	
2016-05-17 02:06:09.201289	 1  1      0 6833500  20104 278456    0    0     1  7438 1846 6065 10  4 72 15  0	
2016-05-17 02:06:14.201566	 0  1      0 6827176  20128 284812    0    0     0  4935 1652 8335  7  3 69 22  0	
2016-05-17 02:06:19.201846	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:06:19.201916	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:06:19.201948	 4  0      0 6824396  20144 287088    0    0     0  4098 1649 8150  6  3 69 22  0	
2016-05-17 02:06:24.202126	 1  1      0 6822592  20160 289076    0    0     0  4382 1728 9094  7  3 68 21  0	
2016-05-17 02:06:29.202399	 1  1      0 6820608  20184 290412    0    0     0  4301 1777 9138  7  3 68 22  0	
2016-05-17 02:06:34.202751	 0  1      0 6819616  20200 291840    0    0     0  3859 1641 8243  7  3 69 22  0	
2016-05-17 02:06:39.203045	 0  1      0 6834496  20216 276756    0    0     0  4347 1786 8689  7  3 69 22  0	
2016-05-17 02:06:44.203373	 0  1      0 6833752  20232 278104    0    0     0  4102 1840 8777  7  3 69 22  0	
2016-05-17 02:06:49.203698	 0  1      0 6832512  20248 279200    0    0     0  3350 1513 7108  6  2 70 22  0	
2016-05-17 02:06:54.203997	 0  1      0 6831520  20264 280488    0    0     0  3974 1686 8432  7  3 69 22  0	
2016-05-17 02:06:59.204280	 0  1      0 6830156  20280 281860    0    0     0  3839 1570 8180  6  3 69 22  0	
2016-05-17 02:07:04.204573	 1  1      0 6829040  20308 282944    0    0     0  3899 1786 8349  7  3 69 22  0	
2016-05-17 02:07:09.204995	 0  0      0 6836552  20412 285760    0    0     2  5971 1771 5186 10  3 72 15  0	
2016-05-17 02:07:14.205284	 0  1      0 6830076  20432 278736    0    0     0  4536 1554 7012  6  3 74 17  0	
2016-05-17 02:07:19.205562	 0  1      0 6824868  20456 283812    0    0     0  5047 2271 10386  8  3 68 21  0	
2016-05-17 02:07:24.205853	 1  1      0 6822884  20472 286012    0    0     0  4322 2314 10270  8  3 68 21  0	
2016-05-17 02:07:29.206245	 2  1      0 6820652  20496 287896    0    0     0  4403 2122 10423  8  3 68 21  0	
2016-05-17 02:07:34.206526	 4  0      0 6819660  20512 289004    0    0     0  3938 2026 9534  7  3 68 21  0	
2016-05-17 02:07:39.206835	 0  1      0 6818296  20528 290412    0    0     0  3871 1905 9291  7  3 69 21  0	
2016-05-17 02:07:44.207065	 1  1      0 6816808  20544 291704    0    0     0  4350 1915 9694  7  3 69 21  0	
2016-05-17 02:07:49.207365	 0  1      0 6815072  20560 293004    0    0     0  3985 2247 9881  7  3 68 21  0	
2016-05-17 02:07:54.207647	 0  1      0 6829952  20576 277744    0    0     0  3044 1825 7604  6  3 69 22  0	
2016-05-17 02:07:59.208023	 3  0      0 6829332  20592 278884    0    0     0  3706 1935 9065  7  3 69 21  0	
2016-05-17 02:08:04.208437	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:08:04.208551	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:08:04.208586	 1  1      0 6828216  20608 280284    0    0     0  4219 2037 10106  8  3 68 21  0	
2016-05-17 02:08:09.208722	 5  0      0 6826480  20624 281644    0    0     0  3827 2160 9339  7  3 68 21  0	
2016-05-17 02:08:14.209004	 0  1      0 6816496  20696 286752    0    0     0  6038 1773 4846 10  3 77 10  0	
2016-05-17 02:08:19.209296	 0  1      0 6824200  20720 278980    0    0     0  5222 2123 10346  7  3 69 21  0	
2016-05-17 02:08:24.209602	 0  1      0 6821240  20736 281956    0    0     0  4171 2154 10365  7  3 69 21  0	
2016-05-17 02:08:29.210033	 0  1      0 6819008  20760 284056    0    0     0  4079 2295 10903  8  3 68 21  0	
2016-05-17 02:08:34.210313	 0  1      0 6817768  20776 285428    0    0     0  3600 2221 10043  7  3 68 21  0	
2016-05-17 02:08:39.210594	 1  1      0 6816528  20792 286860    0    0     0  4130 2585 11652  8  3 68 21  0	
2016-05-17 02:08:44.210931	 4  0      0 6814544  20808 288360    0    0     0  4502 2590 11939  9  4 67 20  0	
2016-05-17 02:08:49.211223	 0  1      0 6812932  20824 289740    0    0     0  4134 2368 11109  8  3 68 21  0	
2016-05-17 02:08:54.211492	 1  1      0 6811940  20840 291044    0    0     0  3598 2162 9969  7  3 69 21  0	
2016-05-17 02:08:59.211791	 0  1      0 6810824  20856 292204    0    0     0  3602 2213 9994  7  3 69 21  0	
2016-05-17 02:09:04.212063	 1  1      0 6809832  20872 293328    0    0     0  3274 2035 9188  7  3 69 21  0	
2016-05-17 02:09:09.212340	 0  1      0 6823472  20888 278272    0    0     0  3615 2280 9954  8  3 68 21  0	
2016-05-17 02:09:14.212757	 1  0      0 6833600  20928 285460    0    0     0  6709 2114 8569  9  3 70 18  0	
2016-05-17 02:09:19.213062	 1  1      0 6803688  20976 288856    0    0     0  4090 2370 8607  8  4 75 13  0	
2016-05-17 02:09:24.213392	 0  1      0 6814112  21000 277956    0    0     0  4516 2812 12023  8  4 67 21  0	
2016-05-17 02:09:29.213669	 0  1      0 6811136  21024 280824    0    0     0  4298 3035 13299  8  4 67 21  0	
2016-05-17 02:09:34.213960	 0  1      0 6809400  21040 282704    0    0     0  4268 3150 13922  9  4 66 20  0	
2016-05-17 02:09:39.214281	 0  1      0 6807912  21056 284184    0    0     0  4089 2808 13073  9  4 67 21  0	
2016-05-17 02:09:44.214558	 0  1      0 6806176  21072 285808    0    0     0  4210 3046 13681  9  4 66 20  0	
2016-05-17 02:09:49.214724	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:09:49.214796	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:09:49.214891	 2  1      0 6804688  21088 287244    0    0     0  4438 3035 13419  8  4 67 21  0	
2016-05-17 02:09:54.215201	 0  1      0 6803572  21104 288592    0    0     0  3923 2902 12726  8  4 67 21  0	
2016-05-17 02:09:59.215514	 0  1      0 6802192  21120 289920    0    0     0  3948 2869 12843  9  4 67 21  0	
2016-05-17 02:10:04.215823	10  0      0 6800316  21144 291284    0    0     0  3690 2810 12051  8  4 67 21  0	
2016-05-17 02:10:09.216089	 0  1      0 6798580  21160 292768    0    0     0  3678 2841 12033  8  4 67 21  0	
2016-05-17 02:10:14.216421	 0  1      0 6797852  21176 293928    0    0     0  3587 2761 11813  7  4 68 21  0	
2016-05-17 02:10:19.216754	 7  0      0 6835896  21256 279220    0    0     0  5274 1931 5192  9  3 77 10  0	
2016-05-17 02:10:24.217072	 0  1      0 6779296  21280 290376    0    0     0  5400 3176 13789  8  5 66 21  0	
2016-05-17 02:10:29.217351	 0  1      0 6791820  21296 277636    0    0     0  4237 3276 14313  9  5 66 21  0	
2016-05-17 02:10:34.217624	 1  1      0 6789712  21312 280024    0    0     0  3896 3247 14514  9  4 66 21  0	
2016-05-17 02:10:39.218022	 5  0      0 6788256  21328 281648    0    0     0  3946 3436 15296  9  5 65 20  0	
2016-05-17 02:10:44.218293	 0  1      0 6786504  21344 283296    0    0     0  3870 3400 15207  9  5 66 20  0	
2016-05-17 02:10:49.218578	 0  1      0 6784876  21360 284776    0    0     0  4110 3513 15831  9  5 66 20  0	
2016-05-17 02:10:54.218894	 0  1      0 6783868  21376 286120    0    0     0  3851 3137 13892  9  4 66 21  0	
2016-05-17 02:10:59.219198	 0  1      0 6782444  21392 287448    0    0     0  3662 3180 14193  9  5 66 21  0	
2016-05-17 02:11:04.219497	 7  0      0 6781204  21408 288680    0    0     0  3752 3291 14712  9  4 66 21  0	
2016-05-17 02:11:09.219776	 0  1      0 6779452  21424 290516    0    0     0  3810 3496 14918  9  5 66 21  0	
2016-05-17 02:11:14.220052	 2  1      0 6778320  21440 291816    0    0     0  3930 3415 15289 10  5 65 21  0	
2016-05-17 02:11:19.220410	 0  1      0 6778660  21456 293060    0    0     0  3695 3300 14666  9  4 66 21  0	
2016-05-17 02:11:24.220686	 2  1      0 6742852  21528 283688    0    0     0  6183 2455 7222 10  4 76 10  0	
2016-05-17 02:11:29.221029	17  0      0 6733808  21552 291752    0    0     0  5010 3961 18514 10  6 65 19  0	
2016-05-17 02:11:34.221288	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:11:34.221359	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:11:34.221391	 1  1      0 6747076  21568 277956    0    0     0  3959 3893 17919 10  5 65 19  0	
2016-05-17 02:11:39.221560	 0  1      0 6745340  21584 280172    0    0     0  3984 4036 19265 10  5 65 19  0	
2016-05-17 02:11:44.221893	 4  0      0 6743604  21600 281876    0    0     0  4013 4126 19926 11  6 65 19  0	
2016-05-17 02:11:49.222156	 0  1      0 6741372  21616 283744    0    0     0  3871 4040 19230 10  6 65 19  0	
2016-05-17 02:11:54.222432	 0  1      0 6739992  21632 285288    0    0     0  4270 4025 19396 10  5 65 19  0	
2016-05-17 02:11:59.222713	 0  1      0 6738628  21648 286616    0    0     0  3878 4065 19391 11  5 65 19  0	
2016-05-17 02:12:04.223006	 0  1      0 6737560  21664 287828    0    0     0  3614 3825 18073 10  5 65 19  0	
2016-05-17 02:12:09.223281	 0  1      0 6735312  21680 289852    0    0     0  4109 4368 20251 12  6 64 19  0	
2016-05-17 02:12:14.223564	 0  1      0 6734320  21696 291092    0    0     0  3652 3855 18268 10  5 65 19  0	
2016-05-17 02:12:19.223863	 0  1      0 6733080  21712 292252    0    0     0  3386 3697 16989  9  5 66 20  0	
2016-05-17 02:12:24.224137	 1  0      0 6840756  21772 277804    0    0     0  6513 3153 11654 12  5 69 14  0	
2016-05-17 02:12:29.224444	 0  1      0 6824248  21808 284936    0    0     0  3445  823 4120  4  2 80 15  0	
2016-05-17 02:12:34.224731	 1  0      0 6819208  21832 290008    0    0     0  3678  988 5413  4  2 75 19  0	
2016-05-17 02:12:39.225027	 0  1      0 6817468  21848 292636    0    0     0  2924  870 4997  4  2 75 19  0	
2016-05-17 02:12:44.225321	 1  0      0 6815840  21864 293904    0    0     0  3028 1002 5529  4  2 75 19  0	
2016-05-17 02:12:49.225604	 1  0      0 6831092  21880 278772    0    0     0  3294  878 6178  5  2 75 18  0	
2016-05-17 02:12:54.225906	 1  0      0 6830456  21896 279748    0    0     0  3019  845 5671  5  2 75 19  0	
2016-05-17 02:12:59.226295	 0  1      0 6829588  21920 280660    0    0     0  3390 1086 6062  5  2 75 18  0	
2016-05-17 02:13:04.226640	 0  1      0 6828580  21936 281648    0    0     0  3194 1001 6099  5  2 75 18  0	
2016-05-17 02:13:09.226931	 1  0      0 6827340  21952 282664    0    0     0  3444 1075 6543  6  2 75 18  0	
2016-05-17 02:13:14.227243	 0  1      0 6826828  21968 283604    0    0     0  3090  946 5911  5  2 75 18  0	
2016-05-17 02:13:19.227524	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:13:19.227595	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:13:19.227627	 1  1      0 6825836  21984 284564    0    0     0  3469 1162 6603  6  2 75 17  0	
2016-05-17 02:13:24.227850	 1  0      0 6824752  22000 285584    0    0     0  3429 1058 6544  5  2 75 18  0	
2016-05-17 02:13:29.228115	 1  1      0 6816536  22092 292460    0    0     0  7093 1819 5604 10  3 73 14  0	
2016-05-17 02:13:34.228398	 0  1      0 6825968  22116 282884    0    0     0  4870 1688 7990  6  3 69 22  0	
2016-05-17 02:13:39.228751	 2  0      0 6823296  22132 285576    0    0     0  3752 1493 7314  6  2 69 22  0	
2016-05-17 02:13:44.229065	 1  1      0 6821592  22148 287388    0    0     0  3774 1618 7859  6  3 69 22  0	
2016-05-17 02:13:49.229349	 2  1      0 6819576  22164 288900    0    0     0  4385 1907 9314  7  3 68 21  0	
