2016-05-17 01:55:46.408007	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:55:46.408077	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 01:58:21.418185	 0  1      0 6847824  17536 270412    0    0     0  3556 1188 6797  6  2 75 17  0	
2016-05-17 01:58:26.418456	 0  1      0 6846832  17576 271520    0    0     0  3708 1011 7093  5  2 75 17  0	
2016-05-17 01:58:31.418753	 1  1      0 6845716  17592 272432    0    0     0  3474 1059 6657  5  2 75 18  0	
2016-05-17 01:58:36.419021	 0  1      0 6844600  17608 273528    0    0     0  3255  959 6259  5  2 75 18  0	
2016-05-17 01:58:41.419325	 1  0      0 6843856  17624 274440    0    0     0  3177  977 6106  5  2 75 18  0	
2016-05-17 01:58:46.419626	 1  1      0 6836616  17848 279184    0    0   448  5544 1391 3231  8  3 80 10  0	
2016-05-17 01:58:51.419909	 1  1      0 6843128  17872 272912    0    0     0  5406 1704 7721  6  3 69 22  0	
2016-05-17 01:58:56.420189	 0  1      0 6839160  17896 276964    0    0     0  4508 1842 8465  6  3 69 22  0	
2016-05-17 01:59:01.420526	 0  1      0 6837084  17912 278640    0    0     0  3650 1564 7597  6  3 69 22  0	
2016-05-17 01:59:06.421000	 2  0      0 6835828  17928 280256    0    0     0  4058 1777 8600  7  3 69 22  0	
2016-05-17 01:59:11.421242	 2  0      0 6834588  17944 281796    0    0     0  4339 1931 9166  7  3 68 21  0	
2016-05-17 01:59:16.421430	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:59:16.421496	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 01:59:16.421531	 1  1      0 6832976  17960 283256    0    0     0  4472 2020 9521  7  3 68 21  0	
2016-05-17 01:59:21.421781	 0  1      0 6831736  17976 284676    0    0     0  4598 1829 9174  7  3 68 21  0	
2016-05-17 01:59:26.422054	 2  0      0 6830124  17992 286144    0    0     0  4325 1779 9166  7  3 68 22  0	
2016-05-17 01:59:31.422434	 0  1      0 6844384  18008 271348    0    0     0  4599 1994 9781  8  3 68 21  0	
2016-05-17 01:59:36.422731	 0  1      0 6843020  18024 272856    0    0     0  4378 1916 9339  7  3 68 22  0	
2016-05-17 01:59:41.423034	 0  1      0 6841532  18040 274472    0    0     0  4434 1948 9409  7  3 68 21  0	
2016-05-17 01:59:46.423413	 0  1      0 6849548  18072 274896    0    0     0  7296 2080 9690  8  4 68 21  0	
2016-05-17 01:59:51.423697	 0  1      0 6826952  18136 286060    0    0     0  4322 1855 5263 10  3 76 10  0	
2016-05-17 01:59:56.424001	 1  1      0 6835244  18160 277892    0    0     0  5600 2339 10353  7  4 68 21  0	
2016-05-17 02:00:01.424314	 0  1      0 6831740  18184 280532    0    0     1  4255 2321 9852  8  4 67 21  0	
2016-05-17 02:00:06.424592	 0  1      0 6830880  18200 281840    0    0     0  3462 1978 8470  7  3 69 21  0	
2016-05-17 02:00:11.424891	 1  1      0 6829392  18216 283336    0    0     0  3964 2325 9804  8  3 67 21  0	
2016-05-17 02:00:16.425165	 0  1      0 6828152  18232 284600    0    0     0  3710 1995 9076  7  3 69 21  0	
2016-05-17 02:00:21.425492	 0  1      0 6826896  18248 285860    0    0     0  3590 1984 8741  7  3 69 21  0	
2016-05-17 02:00:26.425793	 0  1      0 6825656  18264 287116    0    0     0  3952 2056 9017  7  3 68 21  0	
2016-05-17 02:00:31.426145	 0  1      0 6824292  18280 288316    0    0     0  3575 1808 8619  7  3 69 21  0	
2016-05-17 02:00:36.426466	 0  1      0 6839420  18296 273200    0    0     0  3838 1970 9283  7  3 69 21  0	
2016-05-17 02:00:41.426759	 0  1      0 6838428  18312 274420    0    0     0  3674 2034 9080  7  3 68 21  0	
2016-05-17 02:00:46.427054	 0  1      0 6837188  18328 275632    0    0     0  3598 2070 8953  6  3 69 22  0	
2016-05-17 02:00:51.427385	 0  0      0 6848128  18408 277920    0    0     1  6101 1991 5710 10  4 73 14  0	
2016-05-17 02:00:56.427719	 7  0      0 6835108  18436 271776    0    0     0  4622 1654 7536  6  3 74 17  0	
2016-05-17 02:01:01.428034	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:01:01.428109	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:01:01.428144	 1  2      0 6827672  18584 276900    0    0    55  3876 2109 8818  6  3 68 22  0	
2016-05-17 02:01:06.428340	 1  1      0 6826528  18732 279612    0    0    52  3618 2201 9248  7  4 68 21  0	
2016-05-17 02:01:11.428615	 1  1      0 6824800  18748 281100    0    0     0  3421 2236 9401  7  3 68 21  0	
2016-05-17 02:01:16.428922	 0  1      0 6823808  18764 282340    0    0     0  3146 2042 8853  7  3 69 21  0	
2016-05-17 02:01:21.429227	 0  1      0 6822444  18780 283560    0    0     0  3404 2138 9475  7  4 68 21  0	
2016-05-17 02:01:26.429545	 6  0      0 6821360  18796 284620    0    0     0  3422 1940 8763  6  3 69 21  0	
2016-05-17 02:01:31.429812	 0  1      0 6820244  18812 285776    0    0     0  3244 2129 9182  7  3 69 21  0	
2016-05-17 02:01:36.430176	 0  1      0 6819252  18828 286872    0    0     0  3394 2029 9411  7  3 69 21  0	
2016-05-17 02:01:41.430439	 0  1      0 6818260  18844 287952    0    0     0  3022 1928 8577  6  3 69 22  0	
2016-05-17 02:01:46.430716	 1  1      0 6816820  18860 289252    0    0     0  3843 2461 10847  8  3 68 21  0	
2016-05-17 02:01:51.431011	 0  1      0 6831684  18876 274152    0    0     0  3846 2538 10799  8  4 67 21  0	
2016-05-17 02:01:56.431279	 0  1      0 6815404  18948 280052    0    0     0  6466 1938 5571  9  3 76 11  0	
2016-05-17 02:02:01.431533	 3  0      0 6822100  18972 273152    0    0     0  5590 3059 13188  9  4 66 20  0	
2016-05-17 02:02:06.431824	 0  1      0 6819000  18988 276476    0    0     0  4270 2961 12706  9  4 66 21  0	
2016-05-17 02:02:11.432229	 1  0      0 6816892  19004 278608    0    0     0  3920 2972 12452  9  4 66 21  0	
2016-05-17 02:02:16.432486	 0  1      0 6815264  19020 280224    0    0     0  4010 2947 12996  9  4 67 21  0	
2016-05-17 02:02:21.432777	 0  1      0 6813776  19036 281712    0    0     0  3999 3008 12940  9  4 66 21  0	
2016-05-17 02:02:26.433073	 1  1      0 6812412  19060 283084    0    0     0  3938 2886 12743  9  4 67 21  0	
2016-05-17 02:02:31.433371	 0  1      0 6810800  19076 284560    0    0     0  4550 3234 14026 10  4 66 20  0	
2016-05-17 02:02:36.433708	 0  1      0 6809576  19092 285828    0    0     0  3501 2663 11489  7  3 68 21  0	
2016-05-17 02:02:41.434039	10  0      0 6807840  19108 287476    0    0     0  4422 3253 14531 10  4 66 20  0	
2016-05-17 02:02:46.434306	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:02:46.434377	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:02:46.434411	 1  1      0 6806476  19124 288972    0    0     0  4273 3056 13778  9  4 67 20  0	
2016-05-17 02:02:51.434600	 0  1      0 6804616  19140 290424    0    0     0  4197 3158 13678  9  4 66 21  0	
2016-05-17 02:02:56.434933	 1  1      0 6840448  19204 281392    0    0     0  6619 2408 8662 10  3 69 18  0	
2016-05-17 02:03:01.435283	 0  1      0 6787376  19252 285472    0    0     0  4174 2713 10196  9  4 73 13  0	
2016-05-17 02:03:06.435545	 0  1      0 6797296  19276 275636    0    0     0  5064 3667 16222  9  5 65 20  0	
2016-05-17 02:03:11.435834	 0  1      0 6794080  19292 278536    0    0     0  4419 3783 16485 10  5 65 20  0	
2016-05-17 02:03:16.436121	 0  1      0 6792220  19308 280296    0    0     0  4022 3415 15510  9  5 66 20  0	
2016-05-17 02:03:21.436400	 0  1      0 6790516  19324 281980    0    0     0  4190 3731 16716 10  5 65 20  0	
2016-05-17 02:03:26.436695	 1  1      0 6789012  19348 283432    0    0     0  4059 3537 15965  9  5 66 20  0	
2016-05-17 02:03:31.436975	 3  0      0 6787880  19364 285000    0    0     0  4472 3763 16775 10  5 64 20  0	
2016-05-17 02:03:36.437254	 2  1      0 6786268  19380 286420    0    0     0  4265 3631 16485 10  5 65 20  0	
2016-05-17 02:03:41.437585	 1  0      0 6784780  19396 287840    0    0     0  3874 3390 15126  9  5 66 20  0	
2016-05-17 02:03:46.437887	 0  1      0 6783416  19412 289236    0    0     0  4064 3570 16062 10  5 65 20  0	
2016-05-17 02:03:51.438165	 0  1      0 6781928  19428 290708    0    0     0  4069 3646 16154 10  6 64 20  0	
2016-05-17 02:03:56.438451	 0  1      0 6796560  19444 275748    0    0     0  4109 3681 16299  9  5 66 20  0	
2016-05-17 02:04:01.438827	 0  0      0 6846272  19532 277904    0    0     1  5898 2267 6757 11  3 73 12  0	
2016-05-17 02:04:06.439085	 0  1      0 6755128  19560 273928    0    0     0  5741 3970 18274 10  6 67 16  0	
2016-05-17 02:04:11.439366	 0  1      0 6750780  19576 278844    0    0     0  4426 4194 19089 11  6 64 19  0	
2016-05-17 02:04:16.439646	 3  0      0 6748284  19592 281160    0    0     0  3987 3978 19078 10  6 65 19  0	
2016-05-17 02:04:21.439954	 0  1      0 6746764  19608 282676    0    0     0  3600 3785 17908 10  5 66 19  0	
2016-05-17 02:04:26.440308	 1  1      0 6745384  19632 284000    0    0     0  3859 4001 19172 10  5 65 19  0	
2016-05-17 02:04:31.440571	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:04:31.440642	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:04:31.440676	 1  1      0 6743880  19648 285600    0    0     0  3855 4048 19230 11  6 65 19  0	
2016-05-17 02:04:36.440874	 0  1      0 6742640  19664 286844    0    0     0  3966 3718 17716 10  5 66 20  0	
2016-05-17 02:04:41.441227	 0  1      0 6740780  19680 288468    0    0     0  3352 3592 16903 10  5 66 19  0	
2016-05-17 02:04:46.441467	 0  1      0 6739664  19696 289832    0    0     0  3727 3947 18813 10  6 65 19  0	
2016-05-17 02:04:51.441761	 1  1      0 6738052  19712 291140    0    0     0  3953 4107 19623 11  6 65 19  0	
2016-05-17 02:04:56.442088	 0  1      0 6736440  19728 292620    0    0     0  3673 3894 18384 10  5 66 19  0	
2016-05-17 02:05:01.442369	 0  1      0 6751444  19744 277400    0    0     0  3510 3823 17707 10  5 66 19  0	
2016-05-17 02:05:06.442660	 0  1      0 6831132  19832 281876    0    0     0  6147 1704 4465  9  3 79  9  0	
2016-05-17 02:05:11.443039	 0  1      0 6823068  19856 289460    0    0     0  4477  850 5877  5  2 75 18  0	
2016-05-17 02:05:16.443349	 0  1      0 6836132  19872 276616    0    0     0  3870  877 6398  5  2 75 18  0	
2016-05-17 02:05:21.443654	 1  0      0 6834684  19888 278304    0    0     0  3454  888 6344  5  2 75 18  0	
2016-05-17 02:05:26.444116	 1  0      0 6833624  19912 279484    0    0     0  3294  962 6187  5  2 75 18  0	
2016-05-17 02:05:31.444406	 0  1      0 6832632  19928 280548    0    0     0  3285  837 6248  5  2 75 18  0	
2016-05-17 02:05:36.444695	 0  1      0 6831764  19944 281520    0    0     0  3192  981 6060  5  2 75 18  0	
2016-05-17 02:05:41.445002	 1  0      0 6830896  19960 282412    0    0     0  3336  813 5966  5  2 75 18  0	
2016-05-17 02:05:46.445274	 0  1      0 6830136  19976 283292    0    0     0  2969  904 5660  5  2 75 19  0	
2016-05-17 02:05:51.445543	 1  0      0 6828896  19992 284220    0    0     0  3194  895 6059  5  2 75 18  0	
2016-05-17 02:05:56.445876	 0  1      0 6827904  20008 285156    0    0     0  3177  890 6043  5  2 75 18  0	
2016-05-17 02:06:01.446185	 0  1      0 6826912  20024 286136    0    0     0  3405 1091 6512  5  2 75 18  0	
2016-05-17 02:06:06.446465	 1  0      0 6828776  20064 292004    0    0     0  6150 1075 5401  8  2 75 15  0	
2016-05-17 02:06:11.446827	 1  1      0 6829904  20112 282020    0    0     1  5645 1996 8232  8  4 69 19  0	
2016-05-17 02:06:16.447053	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:06:16.447128	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:06:16.447163	 2  1      0 6825728  20136 286128    0    0     0  4254 1598 7888  6  3 69 22  0	
2016-05-17 02:06:21.447498	 0  1      0 6823544  20152 288340    0    0     0  4364 1736 8919  7  3 68 22  0	
2016-05-17 02:06:26.447782	 0  1      0 6821848  20176 289920    0    0     0  4278 1733 8956  7  3 68 22  0	
2016-05-17 02:06:31.448159	 0  1      0 6820112  20192 291288    0    0     0  4062 1673 8666  7  3 69 22  0	
2016-05-17 02:06:36.448480	 0  1      0 6835116  20208 276236    0    0     0  4006 1787 8568  7  3 69 22  0	
2016-05-17 02:06:41.448753	 2  0      0 6834124  20224 277596    0    0     0  4499 1797 9011  7  3 68 22  0	
2016-05-17 02:06:46.449094	 0  1      0 6832884  20240 278796    0    0     0  3655 1699 7822  6  2 69 22  0	
2016-05-17 02:06:51.449439	 0  1      0 6832016  20256 279936    0    0     0  3569 1593 7555  6  3 69 22  0	
2016-05-17 02:06:56.449727	 2  0      0 6830776  20272 281200    0    0     0  3804 1541 8071  7  2 69 22  0	
2016-05-17 02:07:01.450067	 2  0      0 6829536  20288 282444    0    0     0  3980 1658 8496  7  3 69 22  0	
2016-05-17 02:07:06.450347	 0  1      0 6828296  20316 283692    0    0     0  3850 1765 8218  7  3 69 21  0	
2016-05-17 02:07:11.450633	 0  1      0 6818792  20424 289688    0    0     2  6073 1693 4241 10  3 76 11  0	
2016-05-17 02:07:16.450935	 2  1      0 6827224  20448 281664    0    0     0  5031 1881 8819  7  3 69 21  0	
2016-05-17 02:07:21.451288	 0  1      0 6823504  20464 285320    0    0     0  4965 2410 11049  8  4 68 21  0	
2016-05-17 02:07:26.451628	 3  0      0 6821768  20488 287012    0    0     0  4146 2148 9927  8  3 68 21  0	
2016-05-17 02:07:31.452979	 0  1      0 6820032  20504 288568    0    0     0  4192 2160 10103  8  3 68 21  0	
2016-05-17 02:07:36.453215	 1  1      0 6818792  20520 289836    0    0     0  3803 1859 9102  7  3 69 21  0	
2016-05-17 02:07:41.453515	 0  1      0 6817800  20536 291040    0    0     0  3986 1975 9555  7  3 69 21  0	
2016-05-17 02:07:46.453821	 0  1      0 6816188  20552 292524    0    0     0  4360 2137 10013  8  4 68 21  0	
2016-05-17 02:07:51.454090	 0  1      0 6814328  20568 293784    0    0     0  3755 2039 9163  7  3 69 21  0	
2016-05-17 02:07:56.454382	 0  1      0 6829580  20584 278440    0    0     0  3082 1896 7755  6  3 69 22  0	
2016-05-17 02:08:01.454824	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:08:01.454935	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:08:01.454993	 1  1      0 6828836  20600 279700    0    0     0  4039 1969 9749  7  3 69 21  0	
2016-05-17 02:08:06.455217	 1  1      0 6827348  20616 281116    0    0     0  4142 2039 9944  8  3 68 20  0	
2016-05-17 02:08:11.455522	 1  0      0 6830856  20660 288296    0    0     0  6306 1902 6630 10  3 71 17  0	
2016-05-17 02:08:16.455820	 0  1      0 6811148  20704 291984    0    0     0  4345 2026 7851  7  4 75 14  0	
2016-05-17 02:08:21.456151	 0  1      0 6822340  20728 280868    0    0     0  4600 2127 10368  7  3 69 21  0	
2016-05-17 02:08:26.456483	 0  1      0 6819876  20752 283304    0    0     0  3994 2154 10300  7  3 69 21  0	
2016-05-17 02:08:31.456876	 0  1      0 6818264  20768 284932    0    0     0  3772 2236 10388  7  3 68 21  0	
2016-05-17 02:08:36.457152	 0  1      0 6817024  20784 286300    0    0     0  3905 2406 10947  8  4 68 21  0	
2016-05-17 02:08:41.457458	 0  1      0 6815412  20800 287784    0    0     0  4253 2684 12049  8  3 67 21  0	
2016-05-17 02:08:46.457731	 0  1      0 6813924  20816 289192    0    0     0  4362 2423 11414  8  3 68 21  0	
2016-05-17 02:08:51.458039	 0  1      0 6812188  20832 290540    0    0     0  4036 2355 10878  8  3 68 21  0	
2016-05-17 02:08:56.458379	 2  0      0 6811320  20848 291752    0    0     0  3594 2157 9881  7  3 68 21  0	
2016-05-17 02:09:01.458734	 0  1      0 6810080  20864 292896    0    0     0  3422 2134 9570  7  3 69 21  0	
2016-05-17 02:09:06.459024	 0  1      0 6808964  20880 294096    0    0     0  3414 2061 9508  7  3 69 21  0	
2016-05-17 02:09:11.459326	 0  1      0 6823224  20896 279080    0    0     0  3758 2368 10384  8  3 68 21  0	
2016-05-17 02:09:16.459601	 0  1      0 6810508  20976 282060    0    0     0  5602 1793 5022 10  3 77 10  0	
2016-05-17 02:09:21.459916	 0  1      0 6799968  21000 292308    0    0     0  5646 2937 12801  8  4 67 21  0	
2016-05-17 02:09:26.460270	 0  1      0 6812376  21024 279700    0    0     0  4114 2797 11957  8  4 67 21  0	
2016-05-17 02:09:31.460535	 1  1      0 6810144  21040 282004    0    0     0  4453 3197 14167  9  4 66 21  0	
2016-05-17 02:09:36.460830	 5  0      0 6808532  21056 283564    0    0     0  4028 2957 13168  9  4 66 21  0	
2016-05-17 02:09:41.461191	 0  1      0 6807044  21072 285176    0    0     0  4278 2881 13603  9  4 67 20  0	
2016-05-17 02:09:46.461456	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:09:46.461530	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:09:46.461583	 1  1      0 6805308  21088 286656    0    0     0  4080 3069 13449  9  4 66 20  0	
2016-05-17 02:09:51.461749	 0  1      0 6804068  21104 288080    0    0     0  4405 3004 13223  8  4 67 21  0	
2016-05-17 02:09:56.462039	 0  1      0 6802688  21120 289484    0    0     0  3954 2939 12887  9  4 67 21  0	
2016-05-17 02:10:01.462344	 0  1      0 6801200  21136 290880    0    0     0  3939 2878 12781  9  4 67 21  0	
2016-05-17 02:10:06.462639	 1  1      0 6799820  21152 292148    0    0     0  3657 2770 12008  8  4 67 21  0	
2016-05-17 02:10:11.462925	 0  1      0 6798348  21168 293460    0    0     0  3455 2703 11307  8  4 68 21  0	
2016-05-17 02:10:16.463242	 0  1      0 6825856  21208 293400    0    0     0  6394 2783 11297  8  4 68 21  0	
2016-05-17 02:10:21.463523	 7  0      0 6784132  21264 285844    0    0     0  3726 2243 7214 10  4 76 10  0	
2016-05-17 02:10:26.463807	 0  1      0 6777188  21288 292420    0    0     0  4545 3099 13577  8  4 67 21  0	
2016-05-17 02:10:31.464115	 0  1      0 6790704  21304 279184    0    0     0  4154 3341 14690  9  5 66 21  0	
2016-05-17 02:10:36.464396	 2  0      0 6788828  21320 281012    0    0     0  3728 3234 14332  9  4 66 21  0	
2016-05-17 02:10:41.464680	 0  1      0 6787124  21336 282584    0    0     0  4101 3529 15975  9  5 65 20  0	
2016-05-17 02:10:46.464973	 8  0      0 6785496  21352 284168    0    0     0  3738 3304 14660  9  4 66 21  0	
2016-05-17 02:10:51.465277	 1  1      0 6784364  21368 285608    0    0     0  4165 3508 15952  9  5 65 20  0	
2016-05-17 02:10:56.465576	 0  1      0 6783000  21384 286964    0    0     0  3630 3027 13081  9  4 66 21  0	
2016-05-17 02:11:01.465869	 0  1      0 6781700  21400 288224    0    0     0  3870 3342 15128  9  4 66 21  0	
2016-05-17 02:11:06.466257	 0  1      0 6780320  21416 289604    0    0     0  3634 3227 14306  9  4 66 21  0	
2016-05-17 02:11:11.466518	 1  1      0 6778816  21432 291276    0    0     0  3921 3538 15154 10  5 65 21  0	
2016-05-17 02:11:16.466920	 0  1      0 6777436  21448 292560    0    0     0  3798 3355 14958  9  4 66 21  0	
2016-05-17 02:11:21.467280	 0  0      0 6842648  21524 277808    0    0     0  6094 2729 8966 11  4 72 13  0	
2016-05-17 02:11:26.467557	 0  1      0 6737644  21552 287872    0    0     0  4472 3261 14257  8  5 70 17  0	
2016-05-17 02:11:31.467838	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:11:31.467913	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:11:31.467947	 1  1      0 6732072  21568 293200    0    0     0  4633 4079 19402 10  6 65 19  0	
2016-05-17 02:11:36.468205	 0  1      0 6745960  21584 279356    0    0     0  3742 3843 17641 10  5 65 19  0	
2016-05-17 02:11:41.468510	 0  1      0 6744348  21600 281164    0    0     0  4051 4114 19683 11  5 65 19  0	
2016-05-17 02:11:46.468794	 4  0      0 6742364  21616 283020    0    0     0  3994 4130 20013 11  6 64 19  0	
2016-05-17 02:11:51.469075	 1  1      0 6740612  21632 284700    0    0     0  3954 4077 19439 10  6 65 19  0	
2016-05-17 02:11:56.469379	 0  1      0 6739124  21648 286096    0    0     0  4209 4019 19175 10  5 65 19  0	
2016-05-17 02:12:01.469684	 0  1      0 6738008  21664 287364    0    0     0  3682 3889 18474 10  5 65 19  0	
2016-05-17 02:12:06.469962	11  0      0 6736692  21680 288736    0    0     0  3855 4024 19299 11  5 65 19  0	
2016-05-17 02:12:11.470250	 0  1      0 6734692  21696 290600    0    0     0  3901 4164 19169 11  5 65 19  0	
2016-05-17 02:12:16.470516	 0  1      0 6733576  21712 291796    0    0     0  3557 3837 17833 10  5 65 19  0	
2016-05-17 02:12:21.470807	 0  1      0 6732336  21728 293008    0    0     0  3502 3750 17605  9  5 66 20  0	
2016-05-17 02:12:26.471177	 0  1      0 6828704  21808 280524    0    0     0  6078 1745 4691  9  3 78 10  0	
2016-05-17 02:12:31.471482	 0  1      0 6821740  21832 287508    0    0     0  3854  919 4994  4  2 75 19  0	
2016-05-17 02:12:36.471796	 0  1      0 6818312  21848 291244    0    0     0  3300  964 5259  4  2 75 19  0	
2016-05-17 02:12:41.472102	 1  0      0 6816600  21864 293296    0    0     0  3039  918 5380  4  2 75 19  0	
2016-05-17 02:12:46.472415	 0  1      0 6815344  21880 294704    0    0     0  3168  959 5851  5  2 75 18  0	
2016-05-17 02:12:51.472710	 0  1      0 6830844  21896 279372    0    0     0  3197  891 6039  5  2 75 18  0	
2016-05-17 02:12:56.473030	 0  1      0 6829836  21920 280304    0    0     0  3066  925 5766  5  2 75 18  0	
2016-05-17 02:13:01.473382	 1  0      0 6828968  21936 281236    0    0     0  3454 1096 6193  5  2 75 18  0	
2016-05-17 02:13:06.473826	 0  1      0 6828084  21952 282176    0    0     0  3059  976 5859  5  2 75 18  0	
2016-05-17 02:13:11.474098	 0  1      0 6826968  21968 283248    0    0     0  3504 1048 6644  5  2 75 18  0	
2016-05-17 02:13:16.474435	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:13:16.474514	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:13:16.474550	 1  1      0 6826332  21984 284188    0    0     0  3209 1004 6166  5  2 75 18  0	
2016-05-17 02:13:21.474882	 0  1      0 6825216  22000 285216    0    0     0  3586 1218 6810  6  2 75 17  0	
2016-05-17 02:13:26.475079	 1  0      0 6828552  22040 290640    0    0     0  6127 1165 5306  7  2 75 15  0	
2016-05-17 02:13:31.475382	 0  1      0 6828448  22100 280252    0    0     0  5182 1962 7393  7  4 70 19  0	
2016-05-17 02:13:36.475717	 0  1      0 6824536  22124 284400    0    0     0  3814 1424 6862  6  2 70 22  0	
2016-05-17 02:13:41.476026	 0  1      0 6822180  22140 286724    0    0     0  4140 1691 8413  6  3 69 22  0	
2016-05-17 02:13:46.476441	 0  1      0 6820600  22156 288300    0    0     0  3945 1709 8328  7  3 69 22  0	
